,height,weight,bmi_label,predict
5649,0.785,0.9375,fat,fat
5650,0.74,0.9125,fat,fat
5651,0.97,0.525,thin,thin
5652,0.84,0.85,normal,normal
5653,0.805,0.4625,thin,thin
5654,0.81,0.9375,fat,fat
5655,0.995,0.5875,thin,thin
5656,0.87,0.95,fat,fat
5657,0.635,0.65,fat,fat
5658,0.64,0.475,normal,normal
5659,0.795,0.7875,normal,normal
5660,0.82,0.5625,thin,thin
5661,0.71,0.475,normal,normal
5662,0.885,0.8875,normal,normal
5663,0.79,0.475,thin,thin
5664,0.615,0.5,fat,fat
5665,0.98,0.975,normal,normal
5666,0.715,0.65,fat,fat
5667,0.775,0.9125,fat,fat
5668,0.735,0.5375,normal,normal
5669,0.87,0.5125,thin,thin
5670,0.8,0.9875,fat,fat
5671,0.955,0.75,thin,thin
5672,0.67,0.65,fat,fat
5673,0.785,0.4375,thin,thin
5674,0.77,0.625,normal,normal
5675,0.705,1.0,fat,fat
5676,0.74,0.7375,fat,fat
5677,0.78,0.95,fat,fat
5678,0.61,0.45,normal,normal
5679,0.6,0.5875,fat,fat
5680,0.72,0.5875,normal,normal
5681,0.835,0.9625,fat,fat
5682,1.0,0.45,thin,thin
5683,0.8,0.925,fat,fat
5684,0.935,0.6875,thin,thin
5685,0.66,0.6125,fat,fat
5686,0.68,0.8625,fat,fat
5687,0.615,0.925,fat,fat
5688,0.96,0.55,thin,thin
5689,0.765,0.475,thin,thin
5690,0.79,0.85,fat,fat
5691,0.81,0.825,fat,fat
5692,0.665,0.85,fat,fat
5693,0.66,0.675,fat,fat
5694,0.94,0.9625,normal,normal
5695,0.645,0.9375,fat,fat
5696,0.95,0.9875,normal,normal
5697,0.86,1.0,fat,fat
5698,0.945,0.5625,thin,thin
5699,0.755,0.8,fat,fat
5700,0.795,0.9125,fat,fat
5701,0.715,0.6625,fat,fat
5702,0.755,0.8,fat,fat
5703,0.98,0.6,thin,thin
5704,0.92,0.9875,normal,normal
5705,0.96,0.575,thin,thin
5706,0.875,0.725,normal,normal
5707,1.0,0.8625,thin,thin
5708,0.725,0.55,normal,normal
5709,0.74,0.6625,normal,normal
5710,0.925,0.8625,normal,normal
5711,0.84,0.7625,normal,normal
5712,0.895,0.5625,thin,thin
5713,0.83,0.775,normal,normal
5714,0.73,0.8875,fat,fat
5715,0.66,0.5625,fat,fat
5716,0.88,0.5,thin,thin
5717,0.77,0.8375,fat,fat
5718,0.665,0.625,fat,fat
5719,0.855,0.675,thin,thin
5720,0.805,0.4875,thin,thin
5721,0.985,0.7375,thin,thin
5722,0.835,0.9125,fat,fat
5723,0.74,0.8375,fat,fat
5724,0.96,0.9625,normal,normal
5725,0.78,0.8,fat,fat
5726,0.615,0.5,fat,fat
5727,0.66,0.95,fat,fat
5728,0.725,0.7125,fat,fat
5729,0.68,0.9875,fat,fat
5730,0.66,0.475,normal,normal
5731,0.74,0.575,normal,normal
5732,0.89,0.475,thin,thin
5733,0.665,0.8625,fat,fat
5734,0.75,0.85,fat,fat
5735,0.78,0.8125,fat,fat
5736,0.7,0.525,normal,normal
5737,0.71,0.7,fat,fat
5738,0.81,1.0,fat,fat
5739,0.73,0.675,fat,fat
5740,0.665,0.6375,fat,fat
5741,0.835,0.45,thin,thin
5742,0.93,0.875,normal,normal
5743,0.78,0.4375,thin,thin
5744,1.0,0.8,thin,thin
5745,0.945,0.8875,normal,normal
5746,0.615,0.45,normal,normal
5747,0.655,0.5875,fat,fat
5748,0.825,0.75,normal,normal
5749,0.98,0.525,thin,thin
5750,0.935,0.6625,thin,thin
5751,0.67,0.975,fat,fat
5752,0.835,0.7,normal,normal
5753,0.725,0.825,fat,fat
5754,0.78,0.5125,thin,thin
5755,0.99,0.8375,thin,thin
5756,0.61,0.475,fat,fat
5757,0.9,0.7875,normal,normal
5758,0.845,0.6,thin,thin
5759,0.635,0.5375,fat,fat
5760,0.955,0.475,thin,thin
5761,0.685,0.5875,fat,normal
5762,0.825,0.625,thin,thin
5763,0.87,0.725,normal,normal
5764,0.98,0.925,normal,normal
5765,0.695,0.8,fat,fat
5766,0.755,0.725,fat,fat
5767,0.76,0.775,fat,fat
5768,0.72,0.5,normal,normal
5769,0.82,1.0,fat,fat
5770,0.805,0.725,normal,normal
5771,0.845,0.5125,thin,thin
5772,0.865,0.875,normal,normal
5773,0.72,0.8375,fat,fat
5774,0.85,0.925,fat,fat
5775,0.79,0.5375,thin,thin
5776,0.835,0.525,thin,thin
5777,0.91,0.65,thin,thin
5778,0.935,0.475,thin,thin
5779,0.61,0.925,fat,fat
5780,0.885,0.4625,thin,thin
5781,0.975,0.925,normal,normal
5782,1.0,0.8,thin,thin
5783,0.795,0.9875,fat,fat
5784,0.715,0.85,fat,fat
5785,0.94,0.5375,thin,thin
5786,0.82,0.5875,thin,thin
5787,0.645,0.5,normal,normal
5788,0.87,0.7125,normal,normal
5789,0.825,0.825,normal,normal
5790,0.86,0.6125,thin,thin
5791,0.915,0.5,thin,thin
5792,0.635,0.4625,normal,normal
5793,1.0,0.775,thin,thin
5794,0.84,0.5875,thin,thin
5795,0.835,0.6,thin,thin
5796,0.605,0.5375,fat,fat
5797,0.67,0.5125,normal,normal
5798,0.905,0.5125,thin,thin
5799,0.75,0.8125,fat,fat
5800,0.9,0.7875,normal,normal
5801,0.635,0.475,normal,normal
5802,0.76,0.775,fat,fat
5803,0.705,0.5,normal,normal
5804,0.945,0.825,thin,normal
5805,0.755,0.6875,normal,normal
5806,0.775,0.6375,normal,normal
5807,0.845,0.4625,thin,thin
5808,0.745,0.5,thin,thin
5809,0.71,0.5625,normal,normal
5810,0.76,1.0,fat,fat
5811,0.945,0.475,thin,thin
5812,0.62,0.4625,normal,normal
5813,0.625,0.775,fat,fat
5814,0.885,0.9625,normal,normal
5815,0.685,0.85,fat,fat
5816,0.82,0.7125,normal,normal
5817,0.87,0.975,fat,fat
5818,0.8,0.45,thin,thin
5819,0.905,0.4375,thin,thin
5820,0.98,0.975,normal,normal
5821,0.825,0.85,normal,fat
5822,0.98,1.0,normal,normal
5823,0.77,0.675,normal,normal
5824,0.66,0.7125,fat,fat
5825,0.945,0.5875,thin,thin
5826,0.89,0.475,thin,thin
5827,0.71,0.6875,fat,fat
5828,0.815,0.85,fat,fat
5829,0.965,0.5625,thin,thin
5830,0.725,1.0,fat,fat
5831,0.955,0.55,thin,thin
5832,0.645,0.575,fat,fat
5833,0.92,0.8125,normal,normal
5834,0.71,1.0,fat,fat
5835,0.755,0.8375,fat,fat
5836,0.96,0.7125,thin,thin
5837,0.905,0.5625,thin,thin
5838,0.765,0.525,thin,thin
5839,0.95,0.875,normal,normal
5840,0.995,1.0,normal,normal
5841,0.68,0.5875,fat,fat
5842,0.745,0.525,normal,normal
5843,0.72,0.5625,normal,normal
5844,0.725,0.4625,thin,thin
5845,0.74,0.95,fat,fat
5846,0.63,0.9,fat,fat
5847,0.92,0.7,thin,thin
5848,0.79,1.0,fat,fat
5849,0.665,0.6,fat,fat
5850,0.89,0.95,normal,normal
5851,0.83,0.9375,fat,fat
5852,0.755,0.9125,fat,fat
5853,0.89,0.7875,normal,normal
5854,0.815,0.9125,fat,fat
5855,0.93,0.7875,thin,thin
5856,0.785,0.45,thin,thin
5857,0.945,0.5625,thin,thin
5858,0.825,0.4375,thin,thin
5859,0.8,0.7625,normal,normal
5860,0.765,0.6875,normal,normal
5861,0.8,0.525,thin,thin
5862,0.835,0.775,normal,normal
5863,0.605,0.725,fat,fat
5864,0.72,0.8,fat,fat
5865,0.72,0.65,fat,fat
5866,0.755,0.5875,normal,normal
5867,0.83,0.675,normal,normal
5868,0.94,0.9875,normal,normal
5869,0.885,0.75,normal,normal
5870,0.74,0.4625,thin,thin
5871,0.735,0.7625,fat,fat
5872,0.74,0.9875,fat,fat
5873,0.835,0.9375,fat,fat
5874,0.68,0.8125,fat,fat
5875,0.6,0.575,fat,fat
5876,0.69,0.7625,fat,fat
5877,0.74,0.625,normal,normal
5878,0.705,0.9375,fat,fat
5879,0.74,0.8,fat,fat
5880,0.655,0.5,normal,normal
5881,0.715,0.525,normal,normal
5882,0.64,0.85,fat,fat
5883,0.98,0.7875,thin,thin
5884,0.91,0.775,normal,normal
5885,0.835,0.95,fat,fat
5886,0.69,0.925,fat,fat
5887,0.91,0.8375,normal,normal
5888,0.91,0.7625,thin,normal
5889,0.685,1.0,fat,fat
5890,0.625,0.7125,fat,fat
5891,0.61,0.75,fat,fat
5892,0.6,0.575,fat,fat
5893,0.65,0.8125,fat,fat
5894,0.81,0.825,fat,fat
5895,0.99,0.5625,thin,thin
5896,0.855,0.9125,normal,normal
5897,0.965,0.75,thin,thin
5898,0.985,0.8125,thin,thin
5899,0.89,0.7875,normal,normal
5900,0.665,0.55,normal,normal
5901,0.77,0.6,normal,normal
5902,0.825,0.9,fat,fat
5903,0.775,0.6,normal,normal
5904,0.845,0.5,thin,thin
5905,0.995,0.8375,thin,thin
5906,0.95,0.6,thin,thin
5907,0.82,0.525,thin,thin
5908,0.845,0.5125,thin,thin
5909,0.65,0.85,fat,fat
5910,0.765,0.6875,normal,normal
5911,0.795,0.85,fat,fat
5912,0.625,0.6625,fat,fat
5913,0.645,0.5125,normal,normal
5914,0.92,0.8,normal,normal
5915,0.84,0.675,normal,normal
5916,0.89,0.775,normal,normal
5917,0.865,0.9375,fat,fat
5918,0.7,0.75,fat,fat
5919,0.775,0.575,normal,normal
5920,0.64,0.8125,fat,fat
5921,0.88,0.6625,thin,thin
5922,0.775,0.8,fat,fat
5923,0.915,0.9875,normal,normal
5924,0.79,0.5,thin,thin
5925,0.865,0.7625,normal,normal
5926,0.905,0.55,thin,thin
5927,0.91,0.575,thin,thin
5928,0.62,0.85,fat,fat
5929,0.76,0.675,normal,normal
5930,0.95,0.9,normal,normal
5931,0.8,0.9875,fat,fat
5932,0.81,0.7125,normal,normal
5933,0.695,0.6,normal,normal
5934,0.6,0.6625,fat,fat
5935,0.945,0.6875,thin,thin
5936,0.8,0.7125,normal,normal
5937,0.91,0.625,thin,thin
5938,0.75,0.875,fat,fat
5939,0.815,0.8875,fat,fat
5940,0.74,0.675,normal,normal
5941,0.835,0.55,thin,thin
5942,0.885,0.55,thin,thin
5943,0.66,0.6875,fat,fat
5944,0.735,0.9125,fat,fat
5945,0.68,0.9375,fat,fat
5946,0.7,0.625,fat,fat
5947,0.715,0.7875,fat,fat
5948,0.62,0.7625,fat,fat
5949,0.945,0.925,normal,normal
5950,0.62,0.5,fat,fat
5951,0.9,0.4875,thin,thin
5952,0.76,0.6875,normal,normal
5953,0.655,0.7875,fat,fat
5954,0.73,0.9125,fat,fat
5955,0.785,0.925,fat,fat
5956,0.605,0.925,fat,fat
5957,0.7,0.8375,fat,fat
5958,0.77,0.5125,thin,thin
5959,0.905,0.9375,normal,normal
5960,0.845,1.0,fat,fat
5961,0.785,0.8875,fat,fat
5962,0.98,0.925,normal,normal
5963,0.63,0.55,fat,fat
5964,0.855,0.6,thin,thin
5965,0.8,0.575,thin,thin
5966,0.67,0.6375,fat,fat
5967,0.61,0.9625,fat,fat
5968,0.855,0.775,normal,normal
5969,0.765,0.5,thin,thin
5970,0.97,0.45,thin,thin
5971,0.825,0.5875,thin,thin
5972,0.975,0.4625,thin,thin
5973,0.63,0.7375,fat,fat
5974,0.97,0.85,thin,thin
5975,0.6,0.5125,fat,fat
5976,0.945,0.5375,thin,thin
5977,0.93,0.65,thin,thin
5978,0.85,0.4625,thin,thin
5979,0.865,0.5625,thin,thin
5980,0.93,0.7125,thin,thin
5981,0.685,0.4625,normal,normal
5982,1.0,0.6375,thin,thin
5983,0.655,0.95,fat,fat
5984,0.77,0.6625,normal,normal
5985,0.63,0.475,normal,normal
5986,0.78,0.8125,fat,fat
5987,0.655,0.9375,fat,fat
5988,0.62,0.7875,fat,fat
5989,0.975,0.625,thin,thin
5990,0.85,0.7625,normal,normal
5991,0.62,0.525,fat,fat
5992,0.61,0.8375,fat,fat
5993,0.97,0.825,thin,thin
5994,0.66,0.575,fat,fat
5995,0.665,0.925,fat,fat
5996,0.69,0.6375,fat,fat
5997,0.88,0.8,normal,normal
5998,0.865,0.5125,thin,thin
5999,0.94,0.9625,normal,normal
